Ngày,Lần cuối,Mở,Cao,Thấp,KL,% Thay đổi
18/3/2021,"23,065.00","23,061.50","23,070.00","23,054.00",0.02K,0.09%
17/3/2021,"23,045.00","23,070.00","23,080.50","23,055.00",0.03K,-0.16%
16/3/2021,"23,082.00","23,076.00","23,083.50","23,064.50",0.09K,0.00%
15/3/2021,"23,081.00","23,077.00","23,082.00","23,055.00",0.03K,0.11%
12/3/2021,"23,055.00","23,057.50","23,058.50","23,037.50",0.02K,0.02%
11/3/2021,"23,051.00","23,052.00","23,059.00","23,032.50",0.02K,0.00%
10/3/2021,"23,052.00","23,032.50","23,062.50","23,032.50",0.02K,-0.03%
9/3/2021,"23,060.00","23,032.50","23,062.50","23,030.00",0.02K,0.15%
8/3/2021,"23,025.00","23,036.50","23,046.00","23,020.50",0.02K,-0.03%
5/3/2021,"23,033.00","23,025.50","23,040.00","23,016.50",0.02K,0.06%
4/3/2021,"23,019.00","23,020.50","23,030.50","23,015.00",0.02K,0.00%
3/3/2021,"23,020.00","23,027.50","23,035.00","23,021.00",0.02K,-0.01%
2/3/2021,"23,022.00","23,027.50","23,035.00","23,022.00",0.02K,0.01%
1/3/2021,"23,020.00","23,015.00","23,040.00","23,015.00",0.02K,0.02%
26/2/2021,"23,015.00","23,022.50","23,027.50","23,007.50",0.02K,-0.04%
25/2/2021,"23,025.00","23,030.00","23,030.00","23,015.00",0.02K,0.02%
24/2/2021,"23,020.00","23,024.00","23,030.00","23,019.50",0.02K,-0.02%
23/2/2021,"23,025.00","23,025.00","23,030.00","23,019.50",0.02K,0.02%
22/2/2021,"23,020.00","23,023.50","23,029.00","23,015.00",0.02K,0.01%
19/2/2021,"23,018.00","23,017.50","23,024.00","22,987.50",0.02K,0.01%
18/2/2021,"23,015.00","23,010.00","23,057.50","23,002.50",0.02K,0.02%
17/2/2021,"23,010.00","22,987.50","23,024.00","22,987.50",0.01K,0.00%
9/2/2021,"23,010.00","22,952.50","23,015.00","22,952.50",0.02K,0.17%
8/2/2021,"22,970.00","22,977.00","23,033.50","22,965.00",0.01K,-0.13%
5/2/2021,"23,000.00","23,017.50","23,025.00","22,997.00",0.02K,-0.07%
4/2/2021,"23,015.00","23,025.50","23,030.00","23,019.00",0.02K,-0.02%
3/2/2021,"23,020.00","23,065.50","23,065.50","23,018.00",0.02K,-0.03%
2/2/2021,"23,027.00","23,065.50","23,065.50","23,016.00",0.02K,-0.08%
1/2/2021,"23,045.00","23,037.50","23,052.50","23,033.50",0.01K,-0.01%
29/1/2021,"23,048.00","23,072.50","23,072.50","23,042.50",0.02K,-0.05%
28/1/2021,"23,059.00","23,070.00","23,075.00","23,056.00",0.01K,-0.04%
27/1/2021,"23,069.00","23,072.50","23,075.00","23,064.50",0.01K,0.00%
26/1/2021,"23,069.00","23,072.50","23,075.00","23,064.50",0.02K,0.04%
25/1/2021,"23,060.00","23,070.00","23,077.50","23,065.00",0.01K,-0.04%
22/1/2021,"23,070.00","23,072.50","23,081.50","23,041.00",0.09K,0.04%
21/1/2021,"23,060.00","23,075.50","23,077.50","23,067.00",0.02K,-0.05%
20/1/2021,"23,072.00","23,087.50","23,090.00","23,066.00",0.02K,0.01%
19/1/2021,"23,069.00","23,070.50","23,075.00","23,065.00",0.02K,0.00%
18/1/2021,"23,069.00","23,100.00","23,100.00","23,063.50",0.02K,0.02%
15/1/2021,"23,065.00","23,067.00","23,075.00","23,058.50",0.02K,0.00%
14/1/2021,"23,064.00","23,069.00","23,070.50","23,062.50",0.01K,0.00%
13/1/2021,"23,064.00","23,072.50","23,072.50","23,057.00",0.01K,0.00%
12/1/2021,"23,065.00","23,071.00","23,072.50","23,062.50",0.01K,0.07%
11/1/2021,"23,050.00","23,070.00","23,080.00","23,057.50",0.01K,-0.07%
8/1/2021,"23,066.00","23,079.00","23,084.00","23,063.50",0.02K,-0.05%
7/1/2021,"23,078.00","23,092.00","23,130.00","23,075.00",0.02K,-0.05%
6/1/2021,"23,090.00","23,091.50","23,098.00","23,086.50",0.02K,0.04%
5/1/2021,"23,080.00","23,099.00","23,125.50","23,080.00",0.02K,0.04%
4/1/2021,"23,070.00","23,100.00","23,100.00","23,077.00",,-0.04%
1/1/2021,"23,080.00","23,080.00","23,080.00","23,080.00",,0.00%
31/12/2020,"23,080.00","23,091.50","23,111.00","23,080.00",0.02K,-0.03%
30/12/2020,"23,088.00","23,090.50","23,135.00","23,075.00",0.02K,-0.14%
29/12/2020,"23,120.00","23,124.00","23,135.00","23,121.50",0.02K,-0.02%
28/12/2020,"23,125.00","23,125.00","23,149.50","23,124.00",0.01K,-0.02%
25/12/2020,"23,130.00","23,127.00","23,154.50","23,124.50",0.02K,0.02%
24/12/2020,"23,125.00","23,129.00","23,140.50","23,127.00",0.02K,-0.02%
23/12/2020,"23,130.00","23,126.00","23,140.00","23,123.50",0.02K,0.01%
22/12/2020,"23,127.00","23,130.00","23,137.00","23,124.00",0.01K,0.03%
21/12/2020,"23,120.00","23,125.00","23,132.50","23,122.50",0.01K,-0.02%
18/12/2020,"23,124.00","23,125.00","23,132.00","23,120.00",0.01K,0.02%
17/12/2020,"23,120.00","23,124.00","23,135.50","23,119.50",0.02K,-0.03%
16/12/2020,"23,126.00","23,126.00","23,136.00","23,125.80",0.02K,0.00%
15/12/2020,"23,126.00","23,152.50","23,153.50","23,126.00",0.02K,0.00%
14/12/2020,"23,126.00","23,178.50","23,178.50","23,126.00",0.02K,-0.01%
11/12/2020,"23,128.00","23,178.50","23,178.50","23,127.00",0.02K,0.00%
10/12/2020,"23,128.00","23,130.00","23,137.50","23,127.00",0.02K,0.00%
9/12/2020,"23,128.00","23,131.50","23,137.50","23,127.00",0.01K,0.00%
8/12/2020,"23,128.00","23,129.50","23,137.50","23,127.00",0.01K,0.00%
7/12/2020,"23,127.00","23,130.00","23,137.50","23,126.50",0.01K,-0.01%
4/12/2020,"23,130.00","23,131.00","23,137.50","23,128.00",0.01K,0.02%
3/12/2020,"23,125.00","23,129.00","23,137.50","23,119.50",0.01K,-0.02%
2/12/2020,"23,129.00","23,130.00","23,141.00","23,123.00",0.06K,0.00%
1/12/2020,"23,129.00","23,132.00","23,142.50","23,125.00",0.14K,-0.05%
30/11/2020,"23,140.00","23,178.50","23,178.50","23,132.50",0.02K,-0.09%
27/11/2020,"23,160.00","23,161.50","23,182.50","23,155.00",0.01K,-0.02%
26/11/2020,"23,164.00","23,165.50","23,167.00","23,157.50",0.02K,0.02%
25/11/2020,"23,160.00","23,165.00","23,167.50","23,151.50",0.02K,0.04%
24/11/2020,"23,151.00","23,151.00","23,180.00","23,151.00",0.02K,-0.11%
23/11/2020,"23,177.00","23,169.00","23,186.00","23,168.50",0.02K,0.00%
20/11/2020,"23,176.00","23,181.00","23,186.00","23,173.50",0.02K,0.00%
19/11/2020,"23,176.00","23,177.00","23,183.00","23,171.00",0.02K,0.07%
18/11/2020,"23,160.00","23,172.50","23,183.00","23,163.00",0.02K,-0.01%
17/11/2020,"23,163.00","23,167.00","23,183.00","23,162.50",0.01K,-0.05%
16/11/2020,"23,175.00","23,176.00","23,183.00","23,173.00",0.02K,0.00%
13/11/2020,"23,175.00","23,176.00","23,185.00","23,172.50",0.02K,0.00%
12/11/2020,"23,175.00","23,175.00","23,176.00","23,174.50",0.01K,0.00%
11/11/2020,"23,175.00","23,174.50","23,182.50","23,172.50",0.02K,0.01%
10/11/2020,"23,173.00","23,176.00","23,182.50","23,172.50",0.02K,0.01%
9/11/2020,"23,170.00","23,175.00","23,182.50","23,172.50",0.02K,-0.03%
6/11/2020,"23,176.00","23,174.00","23,185.00","23,172.50",0.02K,0.00%
5/11/2020,"23,175.00","23,176.50","23,183.00","23,173.00",0.01K,0.00%
4/11/2020,"23,176.00","23,177.00","23,178.50","23,176.00",0.01K,0.00%
3/11/2020,"23,176.00","23,178.00","23,188.00","23,172.00",0.03K,0.00%
2/11/2020,"23,177.00","23,178.50","23,183.50","23,173.50",0.02K,-0.01%
30/10/2020,"23,180.00","23,176.00","23,185.50","23,173.50",0.02K,0.04%
29/10/2020,"23,170.00","23,179.50","23,186.00","23,175.00",0.02K,-0.03%
28/10/2020,"23,176.00","23,176.50","23,183.50","23,173.00",0.02K,0.00%
27/10/2020,"23,175.00","23,175.50","23,183.00","23,173.00",0.02K,0.00%
26/10/2020,"23,175.00","23,178.50","23,183.50","23,172.50",0.02K,0.00%
23/10/2020,"23,176.00","23,177.00","23,185.00","23,173.50",0.01K,0.00%
22/10/2020,"23,176.00","23,180.00","23,180.00","23,176.00",0.01K,0.00%
21/10/2020,"23,177.00","23,178.00","23,182.00","23,178.00",0.01K,-0.01%
20/10/2020,"23,179.00","23,178.50","23,184.50","23,174.00",0.02K,0.02%
19/10/2020,"23,175.00","23,181.00","23,183.50","23,173.00",0.02K,0.00%
16/10/2020,"23,175.00","23,182.50","23,185.00","23,173.00",0.01K,0.02%
15/10/2020,"23,170.00","23,176.00","23,183.50","23,173.00",0.02K,-0.02%
14/10/2020,"23,175.00","23,176.00","23,183.50","23,173.00",0.02K,-0.01%
13/10/2020,"23,177.00","23,178.00","23,185.50","23,174.00",0.01K,0.00%
12/10/2020,"23,178.00","23,183.50","23,207.50","23,174.00",0.03K,-0.01%
9/10/2020,"23,180.00","23,184.00","23,207.50","23,181.50",0.02K,-0.05%
8/10/2020,"23,191.00","23,194.50","23,207.50","23,190.00",0.04K,-0.06%
7/10/2020,"23,205.00","23,204.00","23,209.00","23,192.00",0.02K,0.00%
6/10/2020,"23,205.00","23,207.00","23,209.50","23,191.00",0.02K,0.01%
5/10/2020,"23,203.00","23,185.50","23,206.50","23,173.00",0.02K,0.05%
2/10/2020,"23,191.00","23,180.00","23,195.00","23,173.00",0.02K,0.01%
1/10/2020,"23,188.00","23,184.00","23,191.50","23,175.00",0.02K,0.03%
30/9/2020,"23,181.00","23,182.50","23,187.00","23,173.00",0.02K,-0.04%
29/9/2020,"23,190.00","23,189.00","23,191.00","23,176.00",0.02K,0.01%
28/9/2020,"23,188.00","23,192.50","23,195.50","23,172.50",0.02K,-0.01%
25/9/2020,"23,191.00","23,197.50","23,197.50","23,177.50",0.02K,0.03%
24/9/2020,"23,184.00","23,180.00","23,187.50","23,173.00",0.02K,0.00%
23/9/2020,"23,185.00","23,175.00","23,187.50","23,173.00",0.02K,0.03%
22/9/2020,"23,177.00","23,179.00","23,184.50","23,173.00",0.02K,0.00%
21/9/2020,"23,178.00","23,180.00","23,186.00","23,173.00",0.04K,0.03%
18/9/2020,"23,170.00","23,180.00","23,185.00","23,173.00",0.01K,0.00%
17/9/2020,"23,170.00","23,175.50","23,183.50","23,173.00",0.02K,-0.03%
16/9/2020,"23,178.00","23,177.50","23,184.00","23,173.00",0.02K,0.01%
15/9/2020,"23,175.00","23,177.00","23,178.00","23,175.00",0.02K,0.00%
14/9/2020,"23,175.00","23,182.00","23,185.50","23,172.50",0.02K,0.00%
11/9/2020,"23,174.00","23,180.00","23,183.00","23,172.50",0.02K,0.01%
10/9/2020,"23,172.50","23,176.00","23,185.00","23,173.00",0.02K,-0.01%
9/9/2020,"23,175.00","23,182.00","23,187.50","23,173.00",0.02K,0.00%
8/9/2020,"23,176.00","23,178.50","23,184.00","23,173.00",0.02K,0.01%
7/9/2020,"23,174.00","23,180.00","23,184.00","23,172.50",0.02K,-0.02%
4/9/2020,"23,178.00","23,175.00","23,184.00","23,171.00",0.02K,0.02%
3/9/2020,"23,174.00","23,174.00","23,177.00","23,171.00",0.02K,0.00%
1/9/2020,"23,174.00","23,174.50","23,182.00","23,172.00",0.02K,0.00%
31/8/2020,"23,174.00","23,175.00","23,182.00","23,171.00",0.02K,0.00%
28/8/2020,"23,174.00","23,175.00","23,182.50","23,171.00",0.01K,0.00%
27/8/2020,"23,174.00","23,175.00","23,182.50","23,172.50",0.01K,0.00%
26/8/2020,"23,174.00","23,175.50","23,182.50","23,171.00",0.02K,0.02%
25/8/2020,"23,170.00","23,178.00","23,183.50","23,171.00",0.02K,-0.03%
24/8/2020,"23,177.00","23,187.50","23,187.50","23,174.50",0.02K,0.01%
21/8/2020,"23,175.00","23,175.50","23,183.00","23,173.00",0.02K,0.00%
20/8/2020,"23,174.00","23,175.50","23,182.50","23,172.50",0.02K,0.00%
19/8/2020,"23,174.00","23,174.50","23,177.50","23,172.50",0.01K,0.00%
18/8/2020,"23,174.00","23,174.50","23,182.50","23,172.50",0.01K,0.00%
17/8/2020,"23,174.00","23,187.50","23,187.50","23,170.00",0.02K,0.00%
14/8/2020,"23,174.00","23,176.00","23,184.00","23,172.50",0.01K,0.00%
13/8/2020,"23,174.00","23,179.00","23,184.00","23,172.50",0.02K,0.00%
12/8/2020,"23,175.00","23,174.50","23,183.00","23,172.50",0.01K,0.00%
11/8/2020,"23,174.00","23,175.00","23,182.00","23,172.50",0.01K,0.02%
10/8/2020,"23,170.00","23,175.00","23,200.00","23,172.50",0.02K,-0.01%
7/8/2020,"23,173.00","23,180.00","23,182.50","23,172.50",0.02K,0.00%
6/8/2020,"23,174.00","23,175.00","23,182.50","23,172.50",0.01K,0.00%
5/8/2020,"23,175.00","23,174.50","23,182.50","23,172.50",0.01K,-0.01%
4/8/2020,"23,176.50","23,174.50","23,183.00","23,172.50",0.02K,0.00%
3/8/2020,"23,177.50","23,180.00","23,183.00","23,169.00",0.02K,-0.01%
31/7/2020,"23,180.00","23,177.00","23,183.50","23,173.00",0.01K,0.01%
30/7/2020,"23,177.50","23,175.00","23,183.00","23,173.00",0.02K,-0.01%
29/7/2020,"23,180.00","23,180.00","23,184.50","23,173.50",0.02K,0.00%
28/7/2020,"23,180.00","23,176.50","23,200.00","23,174.00",0.01K,-0.01%
27/7/2020,"23,181.50","23,187.50","23,187.50","23,178.50",0.02K,0.01%
24/7/2020,"23,180.00","23,180.00","23,186.50","23,173.00",0.01K,0.00%
23/7/2020,"23,181.00","23,183.00","23,186.00","23,176.00",0.02K,-0.02%
22/7/2020,"23,185.00","23,187.50","23,195.00","23,175.50",0.02K,0.02%
21/7/2020,"23,181.50","23,183.00","23,190.00","23,176.00",0.02K,-0.03%
20/7/2020,"23,189.00","23,190.00","23,195.50","23,179.00",0.02K,-0.01%
17/7/2020,"23,192.00","23,195.00","23,195.50","23,177.50",0.02K,0.03%
16/7/2020,"23,185.00","23,185.00","23,187.50","23,176.50",0.01K,0.00%
15/7/2020,"23,184.00","23,180.00","23,192.50","23,175.50",0.02K,0.01%
14/7/2020,"23,182.00","23,185.50","23,232.50","23,175.00",0.02K,0.01%
13/7/2020,"23,180.00","23,193.50","23,197.50","23,175.00",0.02K,0.00%
10/7/2020,"23,181.00","23,192.50","23,204.50","23,173.00",0.02K,-0.02%
9/7/2020,"23,185.50","23,191.00","23,206.00","23,183.50",0.02K,-0.02%
8/7/2020,"23,189.00","23,205.00","23,210.00","23,185.00",0.02K,-0.05%
7/7/2020,"23,200.00","23,197.50","23,211.50","23,183.00",0.02K,-0.01%
6/7/2020,"23,202.50","23,201.50","23,207.50","23,198.00",0.02K,0.01%
3/7/2020,"23,201.00","23,199.50","23,210.00","23,197.50",0.01K,-0.01%
2/7/2020,"23,203.00","23,205.00","23,210.00","23,195.00",0.02K,0.00%
1/7/2020,"23,204.00","23,205.00","23,213.50","23,198.50",0.02K,-0.01%
30/6/2020,"23,205.50","23,205.00","23,210.00","23,199.00",0.02K,0.02%
29/6/2020,"23,200.50","23,211.00","23,216.00","23,197.50",0.02K,-0.05%
26/6/2020,"23,211.00","23,211.00","23,219.00","23,200.00",0.02K,0.01%
25/6/2020,"23,209.00","23,205.00","23,220.50","23,200.00",0.02K,0.02%
24/6/2020,"23,205.00","23,222.00","23,223.00","23,204.00",0.02K,-0.04%
23/6/2020,"23,214.00","23,215.00","23,219.00","23,207.50",0.02K,0.01%
22/6/2020,"23,212.50","23,212.50","23,220.00","23,207.50",0.01K,-0.03%
19/6/2020,"23,220.00","23,208.00","23,225.00","23,194.00",0.03K,0.03%
18/6/2020,"23,213.00","23,206.50","23,218.00","23,193.50",0.01K,0.07%
17/6/2020,"23,197.50","23,198.50","23,240.00","23,194.00",0.02K,-0.08%
16/6/2020,"23,215.00","23,222.00","23,235.50","23,206.50",0.02K,-0.03%
15/6/2020,"23,222.50","23,222.50","23,243.00","23,205.00",0.02K,0.07%
12/6/2020,"23,207.00","23,217.50","23,225.00","23,199.00",0.02K,-0.04%
11/6/2020,"23,216.50","23,200.00","23,217.50","23,190.00",0.01K,0.07%
10/6/2020,"23,200.00","23,200.00","23,220.00","23,186.50",0.02K,-0.03%
9/6/2020,"23,207.50","23,232.00","23,265.00","23,202.00",0.02K,-0.21%
8/6/2020,"23,257.50","23,257.50","23,265.00","23,239.50",0.02K,-0.01%
5/6/2020,"23,260.00","23,255.50","23,262.00","23,250.00",0.01K,-0.02%
4/6/2020,"23,265.50","23,264.50","23,274.00","23,257.50",0.02K,0.02%
3/6/2020,"23,262.00","23,262.50","23,273.00","23,252.50",0.02K,0.02%
2/6/2020,"23,256.50","23,257.50","23,282.00","23,247.50",0.02K,-0.04%
1/6/2020,"23,265.00","23,281.50","23,301.00","23,254.00",0.03K,-0.07%
29/5/2020,"23,281.50","23,281.00","23,305.00","23,275.00",0.02K,-0.12%
